Latitude,Longitude,Bath,Bed,Price,Postal,Crime,MedIncome,School,Sqft_Area,Lot_Area,SchoolDist,Property_Address,Zestimate,Date_Sold,Locality,Region,Built_Year,Price_Sqft,Envi,Age,TranEnvi,TransDist,SchoolType,SchoolTSRatio,SchoolRating,MedAge,Population,College.Graduates,Rank
47.708563,-122.286015,2.75,4,518500,98125,825,54301,3,2390,5520,0.223410272,3920 NE 110th St,500K,9/8/2014,Seattle,WA,1985,216,3,29,0,Inf,8,17,7,37.7,34994,43.87,2064
47.708671,-122.296586,2,3,680000,98125,1034,54301,4,2400,16117.2,0.129546474,2830 NE 110th St,633K,4/17/2014,Seattle,WA,1920,283,0,94,0,Inf,8,20,8,37.7,34994,43.87,2064
47.708998,-122.281983,3,4,501000,98125,623,54301,2,2500,8276,0.217623453,11017 Bartlett Ave NE,561K,12/25/2013,Seattle,WA,1950,200,3,64,0,Inf,8,17,7,37.7,34994,43.87,2064
47.709033,-122.291708,1,2,290000,98125,927,54301,3,930,7740,0.03794719,11020 34th Ave NE,298K,6/30/2014,Seattle,WA,1924,311,2,90,0,Inf,8,17,5,37.7,34994,43.87,2064
47.709227,-122.361466,2.5,4,545000,98177,1626,97725,1,2200,5227,0.780471453,315 NW Puget Dr,547K,3/3/2014,Seattle,WA,1947,247,3,67,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.70926,-122.309729,2,4,264500,98125,1433,54301,1,1580,8276,0.612657676,11043 Goodwin Way NE,363K,11/25/2013,Seattle,WA,1949,167,0,65,0,Inf,1,14,5,37.7,34994,43.87,2064
47.709287,-122.305915,1.5,4,477000,98125,1247,54301,2,1380,7800,0.756949428,11028 20th Ave NE,391K,9/9/2014,Seattle,WA,1928,345,0,86,0,Inf,8,20,8,37.7,34994,43.87,2064
47.709349,-122.299605,2,2,392000,98125,1091,54301,3,1740,12196.8,0.328025228,11027 27th Ave NE,411K,4/3/2014,Seattle,WA,1950,225,0,64,0,Inf,8,20,8,37.7,34994,43.87,2064
47.70953,-122.349832,1,2,358000,98133,1814,50960,2,1260,5077,0.594573305,11026 Fremont Ave N,347K,8/26/2014,Seattle,WA,1939,284,1,75,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.709544,-122.278108,4,3,788000,98125,503,54301,1,2920,6975,0.476985689,11005 Exeter Ave NE,764K,6/13/2014,Seattle,WA,1988,269,3,26,0,Inf,8,17,7,37.7,34994,43.87,2064
47.709714,-122.307594,1,2,452000,98125,1354,54301,2,1030,14810.4,0.698536463,11040 19th Ave NE,447K,6/25/2014,Seattle,WA,1937,438,0,77,0,Inf,1,14,5,37.7,34994,43.87,2064
47.709852,-122.291103,1,3,353000,98125,918,54301,3,1720,7710,0.095964463,11051 35th Ave NE,365K,5/8/2014,Seattle,WA,1947,205,2,67,0,Inf,8,17,5,37.7,34994,43.87,2064
47.709876,-122.286052,1,3,371000,98125,819,54301,3,890,7200,0.332893183,3843 NE 113th St,349K,6/13/2014,Seattle,WA,1951,416,2,63,0,Inf,8,17,7,37.7,34994,43.87,2064
47.710042,-122.3075,1.75,3,372700,98125,1352,54301,2,1780,7500,0.6839052,1913 NE 113th St,408K,11/20/2013,Seattle,WA,1932,209,0,82,0,Inf,1,14,5,37.7,34994,43.87,2064
47.710137,-122.281225,2,3,429950,98125,596,54301,2,2590,9480,0.355146386,11049 Sand Point Way NE,487K,6/18/2014,Seattle,WA,1951,166,3,63,0,Inf,8,17,7,37.7,34994,43.87,2064
47.710186,-122.313392,1,3,385200,98125,1552,54301,4,1330,8276,0.378160522,11058 14th Ave NE,370K,6/27/2014,Seattle,WA,1959,289,0,55,0,Inf,1,14,5,37.7,34994,43.87,2064
47.710194,-122.35645,1,2,461000,98133,1701,50960,1,1060,7193,0.472641764,11050 Palatine Ave N,445K,5/28/2014,Seattle,WA,1926,434,3,88,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.710323,-122.350999,1,2,400000,98133,1772,50960,2,2150,5094,0.474754589,609 N 112th St,420K,3/28/2014,Seattle,WA,1939,186,1,75,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.710331,-122.280562,2.75,4,519500,98125,585,54301,2,2700,7230,0.399992413,11048 Sand Point Way NE,610K,5/30/2014,Seattle,WA,1968,192,3,46,0,Inf,8,17,7,37.7,34994,43.87,2064
47.71037,-122.309608,3,4,622750,98125,1425,54301,1,2530,6380,0.5342521,1712 NE 113th St,669K,2/4/2014,Seattle,WA,2013,246,0,1,0,Inf,1,14,5,37.7,34994,43.87,2064
47.710461,-122.289024,1,3,355000,98125,880,54301,3,1360,8968,0.262549149,3544 NE 113th St,368K,9/19/2014,Seattle,WA,1956,261,2,58,0,Inf,8,17,5,37.7,34994,43.87,2064
47.710479,-122.305939,1,3,458000,98125,1246,54301,2,1660,9860,0.763072365,2000 NE 113th St,435K,5/22/2014,Seattle,WA,1940,275,0,74,0,Inf,1,14,5,37.7,34994,43.87,2064
47.710635,-122.288376,1,3,522000,98125,865,54301,3,1150,7080,0.314293364,11315 38th Ave NE,374K,9/18/2014,Seattle,WA,1952,453,2,62,0,Inf,8,17,5,37.7,34994,43.87,2064
47.710636,-122.277058,1.75,4,450000,98125,476,54301,1,1490,3535,0.609643972,11028 Lakeside Ave NE,495K,12/19/2013,Seattle,WA,1950,302,3,64,0,Inf,8,17,7,37.7,34994,43.87,2064
47.71072,-122.309678,2,3,490000,98125,1416,54301,1,2260,7405,0.506635442,11310 17th Ave NE,461K,3/17/2014,Seattle,WA,1968,216,0,46,0,Inf,1,14,5,37.7,34994,43.87,2064
47.710803,-122.277568,4,5,775000,98125,476,54301,1,3600,6000,0.591214334,11205 Lakeside Ave NE,939K,8/12/2014,Seattle,WA,1992,215,3,22,0,Inf,8,17,7,37.7,34994,43.87,2064
47.710828,-122.351887,1.75,4,423000,98133,1740,50960,2,1940,6909,0.395442859,11207 Evanston Ave N,424K,5/22/2014,Seattle,WA,1941,218,1,73,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.710911,-122.355796,3,3,385000,98133,1702,50960,1,1760,1378,0.380318255,11209 Greenwood Ave N UNIT B,389K,3/24/2014,Seattle,WA,2002,218,3,12,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.711017,-122.330815,3,3,324950,98133,1883,50960,4,1330,1306,0.499840029,2310 N 113th Pl,320K,11/25/2013,Seattle,WA,2005,244,0,9,0,Inf,8,14,2,39.2,42896,34.03,3787
47.711077,-122.285711,3,4,655000,98125,806,54301,3,2160,7231,0.440747451,11333 40th Ave NE,560K,2/28/2014,Seattle,WA,2005,303,2,9,0,Inf,8,17,7,37.7,34994,43.87,2064
47.711224,-122.357218,1.5,3,329931,98133,1685,50960,1,1460,5227,0.40217984,11221 Palatine Ave N,418K,5/30/2014,Seattle,WA,1971,225,3,43,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.711306,-122.308826,3,4,485000,98125,1380,54301,1,2460,7405,0.528474441,11331 19th Ave NE,516K,1/21/2014,Seattle,WA,1992,197,0,22,0,Inf,1,14,5,37.7,34994,43.87,2064
47.711332,-122.291059,2,3,340000,98125,928,54301,3,1620,7840,0.240371288,11339 35th Ave NE,356K,3/19/2014,Seattle,WA,1948,209,0,66,0,Inf,8,17,5,37.7,34994,43.87,2064
47.711336,-122.309273,3,4,620000,98125,1390,54301,1,2590,7235,0.497015633,11336 17th Ave NE,621K,6/20/2014,Seattle,WA,2004,239,0,10,0,Inf,1,14,5,37.7,34994,43.87,2064
47.711403,-122.29581,3,4,699000,98125,1010,54301,2,2650,7945,0.366760726,11336 30th Ave NE,706K,5/29/2014,Seattle,WA,2006,263,0,8,0,Inf,8,17,5,37.7,34994,43.87,2064
47.711424,-122.365796,2.25,4,655000,98177,1370,97725,1,2740,10280,0.934324123,11404 8th Ave NW,695K,5/8/2014,Seattle,WA,1971,239,3,43,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.711468,-122.333011,1.75,3,387000,98133,1856,50960,5,1876,8250,0.529881469,2128 N 114th St,393K,3/24/2014,Seattle,WA,1959,206,1,55,0,Inf,8,14,2,39.2,42896,34.03,3787
47.711478,-122.302876,3,3,439950,98125,1127,54301,3,1860,7270,0.667489168,11347 25th Ave NE,444K,3/19/2014,Seattle,WA,1987,236,0,27,0,Inf,8,20,8,37.7,34994,43.87,2064
47.711541,-122.310601,1,2,390000,98125,1470,54301,2,1270,8164,0.398896456,11341 17th Ave NE,361K,9/5/2014,Seattle,WA,1941,307,0,73,0,Inf,1,14,5,37.7,34994,43.87,2064
47.711601,-122.312837,2,3,361000,98125,1513,54301,4,1510,6900,0.263608543,11343 15th Ave NE,351K,6/27/2014,Seattle,WA,1942,239,0,72,0,Inf,1,14,5,37.7,34994,43.87,2064
47.711624,-122.361242,4,4,850000,98177,1573,97725,1,3780,9680,0.610553874,310 NW 113th Pl,904K,8/22/2014,SEATTLE,WA,NA,224,3,NA,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.711688,-122.288254,2,3,200000,98125,865,54301,3,1850,8156,0.391072576,3623 NE 115th St,476K,5/19/2014,Seattle,WA,1949,108,0,65,0,Inf,8,17,5,37.7,34994,43.87,2064
47.711708,-122.281951,2.5,3,604000,98125,596,54301,2,1857,7187,0.497537105,11345 Sand Point Way NE,499K,5/30/2014,Seattle,WA,2014,325,2,0,0,Inf,8,17,7,37.7,34994,43.87,2064
47.711729,-122.305914,1.75,3,350000,98125,1280,54301,2,1540,7793,0.717645828,11350 20th Ave NE,385K,12/20/2013,Seattle,WA,1948,227,0,66,0,Inf,1,14,5,37.7,34994,43.87,2064
47.711771,-122.312109,2,3,295000,98125,1497,54301,4,1340,7514,0.290873042,11348 15th Ave NE,315K,4/29/2014,Seattle,WA,1939,220,0,75,0,Inf,1,14,5,37.7,34994,43.87,2064
47.711818,-122.364525,2.5,4,765000,98177,1366,97725,1,3300,10764,0.830303585,625 NW 114th Pl,797K,9/12/2014,Seattle,WA,1971,231,3,43,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.711825,-122.300845,4,7,565000,98125,1087,54301,2,3280,5250,0.592085768,2521 NE 115th St,658K,7/18/2014,Seattle,WA,1954,172,0,60,0,Inf,8,20,8,37.7,34994,43.87,2064
47.711889,-122.30288,1,1,212000,98125,1123,54301,3,800,7405,0.698492005,2405 NE 115th St,361K,4/30/2014,Seattle,WA,1951,265,0,63,0,Inf,8,20,8,37.7,34994,43.87,2064
47.711946,-122.319375,2,3,250000,98125,1801,54301,6,1960,6500,0.303681525,827 NE 115th St,360K,6/17/2014,Seattle,WA,1947,219,0,67,0,Inf,4,10,NA,37.7,34994,43.87,2064
47.712153,-122.286881,1,3,385100,98125,826,54301,3,1060,8040,0.50238957,3820 NE 115th St,338K,8/15/2014,Seattle,WA,1949,363,2,65,0,Inf,8,17,5,37.7,34994,43.87,2064
47.712165,-122.289805,1.75,3,415000,98125,880,54301,3,1170,6534,0.362678295,3516 NE 115th St,391K,6/27/2014,Seattle,WA,1957,354,0,57,0,Inf,8,17,5,37.7,34994,43.87,2064
47.712427,-122.2889,1,2,267000,98125,877,54301,3,1400,8102,0.422529014,11520 36th Ave NE,362K,7/15/2014,Seattle,WA,1944,190,0,70,0,Inf,8,17,5,37.7,34994,43.87,2064
47.712457,-122.319962,3,3,369950,98125,1815,54301,6,1640,4861,0.261750803,814 NE 115th St,379K,7/15/2014,Seattle,WA,1965,225,0,49,0,Inf,4,10,NA,37.7,34994,43.87,2064
47.712486,-122.324971,3,3,435000,98125,1837,54301,6,2330,7320,0.122454777,322 NE 115th St,447K,3/4/2014,Seattle,WA,1945,186,0,69,0,Inf,4,10,NA,37.7,34994,43.87,2064
47.712509,-122.331659,2,4,389000,98133,1857,50960,4,2400,7700,0.37691107,2156 N 115th St,413K,7/3/2014,Seattle,WA,1927,162,1,87,0,Inf,8,14,2,39.2,42896,34.03,3787
47.712538,-122.330571,1,3,325000,98133,1864,50960,4,1112,6750,0.33468175,2316 N 115th St,316K,6/6/2014,Seattle,WA,1947,292,1,67,0,Inf,8,14,2,39.2,42896,34.03,3787
47.71263,-122.291001,2.5,4,465000,98125,892,54301,3,1625,6058,0.381057303,11527 35th Ave NE,413K,7/18/2014,Seattle,WA,1952,286,0,62,0,Inf,8,17,5,37.7,34994,43.87,2064
47.712663,-122.364677,3,3,645000,98177,1361,97725,1,1850,16988.4,0.817710717,625 NW 116th St,603K,6/26/2014,Seattle,WA,1953,348,3,61,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.712727,-122.32511,1.5,3,349950,98125,1837,54301,6,1400,7066,0.14277507,11515 4th Ave NE,359K,5/21/2014,Seattle,WA,1957,249,0,57,0,Inf,4,10,NA,37.7,34994,43.87,2064
47.712764,-122.306163,2,4,315275,98125,1273,54301,2,2120,8040,0.678892683,11521 22nd Ave NE,473K,5/20/2014,Seattle,WA,1951,212,0,63,0,Inf,1,14,5,37.7,34994,43.87,2064
47.713094,-122.306171,2,4,500000,98125,1274,54301,2,2360,8041,0.675675562,11533 22nd Ave NE,484K,6/30/2014,Seattle,WA,1951,211,0,63,0,Inf,1,14,5,37.7,34994,43.87,2064
47.713123,-122.333062,2.5,3,515000,98133,1844,50960,4,1700,7770,0.400005814,11536 E Autumn Ln,512K,4/21/2014,SEATTLE,WA,1985,302,1,29,0,Inf,8,14,2,39.2,42896,34.03,3787
47.713189,-122.361392,3,4,640000,98177,1534,97725,1,2504,10018,0.565322313,11534 3rd Pl NW,619K,8/12/2014,Seattle,WA,1965,255,3,49,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.713195,-122.334362,1,2,345000,98133,1827,50960,5,860,8250,0.47696809,11605 Meridian Ave N,314K,8/14/2014,Seattle,WA,1940,401,1,74,0,Inf,8,14,2,39.2,42896,34.03,3787
47.713226,-122.321063,1.75,3,458000,98125,1830,54301,8,990,5850,0.215070712,11539 8th Ave NE,330K,9/19/2014,Seattle,WA,1942,462,0,72,0,Inf,4,10,NA,37.7,34994,43.87,2064
47.71333,-122.354558,1,2,300000,98133,1670,50960,1,1060,7241,0.096660721,11533 Phinney Ave N,317K,4/11/2014,Seattle,WA,1939,283,3,75,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.713348,-122.360505,2.5,4,440000,98177,1550,97725,1,3260,7500,0.496896424,11532 3rd Ave NW,559K,5/20/2014,Seattle,WA,1966,134,3,48,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.713398,-122.287624,1,3,380000,98125,838,54301,3,1380,5400,0.56574539,11552 38th Ave NE,398K,8/29/2014,Seattle,WA,1952,275,0,62,0,Inf,8,17,5,37.7,34994,43.87,2064
47.713432,-122.362619,2,4,600000,98177,1498,97725,1,2560,9583,0.652214453,11539 4th Ave NW,639K,3/12/2014,Seattle,WA,1950,234,3,64,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.713477,-122.287364,1,3,382500,98125,832,54301,3,1190,4440,0.584369056,3811 NE 117th St,340K,6/30/2014,Seattle,WA,1981,321,0,33,0,Inf,8,17,5,37.7,34994,43.87,2064
47.713501,-122.31554,2,3,420000,98125,1652,54301,7,2260,6000,0.030110345,11545 12th Ave NE,426K,9/4/2014,Seattle,WA,1952,185,0,62,0,Inf,1,14,5,37.7,34994,43.87,2064
47.713605,-122.289643,2,4,588000,98115,875,82654,3,2660,4748,0.514015692,8223 16th Ave NE,638K,7/24/2014,Seattle,WA,1908,221,0,106,0,Inf,8,17,5,37.6,43567,64.17,412
47.713646,-122.356531,1,2,360000,98133,1658,50960,1,1130,6300,0.198999995,11542 Palatine Ave N,362K,4/4/2014,Seattle,WA,1948,318,3,66,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.713669,-122.292001,2,4,475000,98125,892,54301,3,2100,13503.6,0.488266371,11703 35th Ave NE,537K,7/15/2014,Seattle,WA,1962,226,0,52,0,Inf,8,17,5,37.7,34994,43.87,2064
47.713675,-122.306687,2,3,438750,98125,1290,54301,1,1610,6480,0.637342591,2009 NE 117th St,447K,5/30/2014,Seattle,WA,1947,272,0,67,0,Inf,1,14,5,37.7,34994,43.87,2064
47.713707,-122.322318,3,4,417000,98125,1831,54301,8,2760,7700,0.194552783,11550 6th Pl NE,456K,7/3/2014,Seattle,WA,1959,151,0,55,0,Inf,4,10,NA,37.7,34994,43.87,2064
47.713911,-122.329103,2,3,117391,98133,1839,50960,5,1750,6600,0.156564366,2355 N 117th St,376K,3/5/2014,Seattle,WA,1953,67,1,61,0,Inf,8,14,2,39.2,42896,34.03,3787
47.71402,-122.282879,2,3,375000,98125,618,54301,2,1580,7733,0.740942338,11715 Sand Point Way NE,359K,8/26/2014,Seattle,WA,1941,237,0,73,0,Inf,8,17,7,37.7,34994,43.87,2064
47.71413,-122.295401,3,4,400000,98125,980,54301,2,2620,23522.4,0.594574256,11815 31st Pl NE,453K,7/28/2014,Seattle,WA,1941,152,0,73,0,Inf,8,17,5,37.7,34994,43.87,2064
47.714178,-122.285795,3.5,6,452000,98125,785,54301,2,2660,13503.6,0.718773103,11705 40th Ave NE,616K,7/28/2014,Seattle,WA,1937,169,0,77,0,Inf,8,17,5,37.7,34994,43.87,2064
47.714202,-122.28077,3,3,498000,98125,533,54301,1,2360,2750,0.788298569,11729 Exeter Ave NE,575K,9/12/2014,Seattle,WA,1983,211,0,31,0,Inf,8,17,7,37.7,34994,43.87,2064
47.714418,-122.293347,2,3,399950,98125,917,54301,2,2380,5244,0.579574454,3214 NE 118th St,417K,6/5/2014,Seattle,WA,1959,168,0,55,0,Inf,8,17,5,37.7,34994,43.87,2064
47.714509,-122.360515,1,2,326100,98177,1520,97725,1,880,7683,0.492659402,11708 3rd Ave NW,317K,5/30/2014,Seattle,WA,1942,370,3,72,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.714511,-122.355821,2.25,3,337000,98133,1639,50960,1,1460,941,0.146677962,11705 Greenwood Ave N APT B,342K,7/7/2014,Seattle,WA,2006,230,3,8,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.714591,-122.341664,4,3,529950,98133,1737,50960,3,2915,3428,0.921402499,11701 Stendall Dr N,600K,4/29/2014,Seattle,WA,1984,181,1,30,1,0.497045217,2,10,NA,39.2,42896,34.03,3787
47.714619,-122.310781,2,3,200000,98125,1436,54301,5,1190,8100,0.358403582,11720 16th Ave NE,342K,7/9/2014,Seattle,WA,1947,168,0,67,0,Inf,1,14,5,37.7,34994,43.87,2064
47.714644,-122.349387,1,3,415000,98133,1714,50960,1,1930,7840,0.347297022,11715 N Park Ave N,440K,4/30/2014,Seattle,WA,1925,215,1,89,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.714768,-122.30073,2,4,442500,98125,1050,54301,3,2440,5920,0.873529593,11727 26th Ave NE,426K,8/20/2014,Seattle,WA,1935,181,0,79,0,Inf,8,20,8,37.7,34994,43.87,2064
47.714862,-122.3224,2,3,400000,98125,1804,54301,8,1730,9211,0.313977536,11725 7th Ave NE,392K,8/27/2014,Seattle,WA,1961,231,0,53,0,Inf,4,10,NA,37.7,34994,43.87,2064
47.714977,-122.354587,2,4,475000,98133,1639,50960,1,1650,7775,0.108285332,11729 Phinney Ave N,422K,5/23/2014,Seattle,WA,1950,287,3,64,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.71503,-122.330338,2,2,335000,98133,1776,50960,5,1010,7840,0.118227621,11724 Corliss Ave N,321K,4/18/2014,Seattle,WA,1947,331,1,67,0,Inf,8,14,2,39.2,42896,34.03,3787
47.715064,-122.305425,2.5,5,607500,98125,1223,54301,2,3000,8100,0.75487237,11738 22nd Ave NE,575K,8/15/2014,Seattle,WA,1992,202,0,22,0,Inf,1,14,5,37.7,34994,43.87,2064
47.715169,-122.360522,3,3,552100,98177,1511,97725,1,2190,7840,0.505259428,11732 3rd Ave NW,530K,3/3/2014,Seattle,WA,1929,252,3,85,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.715276,-122.362744,1,3,397990,98177,1416,97725,1,1180,11761.2,0.670195762,11739 4th Ave NW,384K,6/18/2014,Seattle,WA,1948,337,3,66,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.715443,-122.348719,2.25,4,570000,98133,1695,50960,1,2150,6616,0.419448233,11742 N Park Ave N,461K,4/17/2014,Seattle,WA,1975,265,1,39,1,0.477645189,2,10,NA,39.2,42896,34.03,3787
47.715475,-122.314955,2,4,310000,98125,1578,54301,5,1870,6000,0.23545235,11750 12th Ave NE,406K,6/20/2014,Seattle,WA,1956,259,0,58,0,Inf,1,14,5,37.7,34994,43.87,2064
47.715491,-122.358596,3,3,450000,98177,1557,97725,2,2490,7840,0.379898688,11745 1st Ave NW,502K,3/13/2014,Seattle,WA,1927,180,3,87,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.715567,-122.316528,3,3,435000,98125,1648,54301,8,1890,7200,0.26457695,1033 NE 120th St,443K,6/10/2014,Seattle,WA,1973,230,0,41,0,Inf,1,14,5,37.7,34994,43.87,2064
47.715645,-122.291041,1,3,335500,98125,851,54301,3,1370,6795,0.712067365,12008 35th Ave NE,345K,7/11/2014,Seattle,WA,1930,244,0,84,0,Inf,8,17,5,37.7,34994,43.87,2064
47.715679,-122.284263,2,4,400000,98125,629,54301,2,1240,3876,0.920306642,12001 Bartlett Ave NE,401K,6/2/2014,Seattle,WA,1987,322,0,27,0,Inf,8,17,5,37.7,34994,43.87,2064
47.715784,-122.367024,3,4,872000,98177,1153,97725,1,3770,9750,0.995289399,815 NW 120th St,794K,7/25/2014,Seattle,WA,1967,231,3,47,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.716053,-122.305448,1,3,327000,98125,1235,54301,5,980,8145,0.788029123,12008 22nd Ave NE,324K,8/25/2014,Seattle,WA,1946,333,0,68,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716144,-122.350522,2,3,350000,98133,1676,50960,2,1408,5100,0.343141777,12001 Fremont Ave N,412K,4/14/2014,Seattle,WA,1956,248,1,58,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.716151,-122.339239,1,3,325000,98133,1701,50960,1,950,6751,0.785752476,1501 N 121st St,325K,3/25/2014,Seattle,WA,1950,342,1,64,1,0.479207022,8,14,2,39.2,42896,34.03,3787
47.716157,-122.35995,1,3,375000,98177,1458,97725,2,1870,7671,0.503263332,12003 2nd Ave NW,436K,7/30/2014,Seattle,WA,1937,200,3,77,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.716314,-122.30411,1.75,3,450000,98125,1104,54301,5,1640,13503.6,0.891723992,12016 23rd Ave NE,389K,6/18/2014,Seattle,WA,1940,274,0,74,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716558,-122.309617,1,2,342000,98125,1368,54301,5,1100,6000,0.547910216,12026 17th Ave NE,324K,9/22/2014,Seattle,WA,1950,310,0,64,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716644,-122.358606,2.25,2,495000,98177,1477,97725,2,2920,7666,0.448263866,12021 1st Ave NW,554K,11/22/2013,Seattle,WA,1936,169,3,78,0,Inf,2,10,NA,47.5,18920,51.67,1199
47.716658,-122.29755,2,2,290000,98125,980,54301,2,1090,1060,0.723393896,12032 28th Ave NE # B,272K,8/13/2014,Seattle,WA,2006,266,0,8,0,Inf,8,0,NA,37.7,34994,43.87,2064
47.716663,-122.323879,2,4,270000,98125,1753,54301,8,1660,7219,0.356564391,12025 5th Ave NE,339K,8/12/2013,Seattle,WA,1940,162,0,74,0,Inf,7,8,NA,37.7,34994,43.87,2064
47.716664,-122.352509,1.75,4,449900,98133,1642,50960,2,1980,6586,0.305030696,12022 Dayton Ave N,461K,4/19/2013,Seattle,WA,1947,227,1,67,0,Inf,2,10,NA,39.2,42896,34.03,3787
47.716675,-122.302228,1,3,233625,98125,1059,54301,2,1760,10500,0.790976757,12029 25th Ave NE,366K,6/6/2014,Seattle,WA,1923,132,0,91,0,Inf,8,0,NA,37.7,34994,43.87,2064
47.71672,-122.301055,3,4,470000,98125,1045,54301,2,2000,7274,0.754385876,12036 25th Ave NE,595K,2/6/2013,Seattle,WA,2012,235,0,2,0,Inf,8,0,NA,37.7,34994,43.87,2064
47.716721,-122.301059,2,3,312000,98125,1045,54301,2,1710,13503.6,0.754374542,12034 25th Ave NE,457K,1/31/2014,Seattle,WA,1947,182,0,67,0,Inf,8,0,NA,37.7,34994,43.87,2064
47.71675,-122.329358,2,4,552625,98133,1730,50960,5,2560,9583,0.165762632,2333 N 122nd St,440K,8/28/2014,Seattle,WA,1957,215,1,57,0,Inf,8,14,2,39.2,42896,34.03,3787
47.716753,-122.329867,2.25,4,675000,98133,1752,50960,5,2515,9147,0.179298068,2323 N 122nd St,511K,7/3/2013,Seattle,WA,2013,268,1,1,0,Inf,8,14,2,39.2,42896,34.03,3787
47.716765,-122.307991,3,4,482500,98125,1313,54301,4,2110,7626,0.658317246,12033 20th Ave NE,458K,6/27/2014,Seattle,WA,1990,228,0,24,0,Inf,1,14,5,37.7,34994,43.87,2064
47.71677,-122.340043,1,4,242400,98133,1644,50960,1,950,6000,0.855888606,1333 N 122nd St,251K,6/16/2014,Seattle,WA,1950,255,1,64,1,0.390902682,8,14,2,39.2,42896,34.03,3787
47.716783,-122.299943,1,3,340000,98125,1021,54301,2,1240,11325.6,0.725634485,12049 Hiram Pl NE,352K,4/25/2014,Seattle,WA,1942,274,0,72,0,Inf,8,0,NA,37.7,34994,43.87,2064
47.716785,-122.286856,2,4,571000,98125,770,54301,1,2726,7840,0.921095186,12042 38th Ave NE,509K,6/12/2014,Seattle,WA,1916,209,0,98,0,Inf,8,17,5,37.7,34994,43.87,2064
47.716788,-122.314359,2,3,512000,98125,1554,54301,6,2340,8280,0.385856543,12035 14th Ave NE,500K,5/21/2014,Seattle,WA,1944,218,0,70,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716794,-122.3157,4,5,487575,98125,1588,54301,6,2380,7840,0.383322867,12033 12th Ave NE,489K,11/27/2013,Seattle,WA,1927,204,0,87,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716827,-122.309146,3,4,442500,98125,1357,54301,5,2020,7260,0.594130174,1717 NE 122nd St,427K,6/27/2014,Seattle,WA,1963,219,0,51,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716857,-122.312065,1,1,139950,98125,1496,54301,6,688,10890,0.45350135,12034 15th Ave NE UNIT 102,147K,4/30/2014,Seattle,WA,2000,203,0,14,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716857,-122.312065,1,1,147500,98125,1496,54301,6,688,10890,0.45350135,12034 15th Ave NE UNIT 303,150K,10/29/2013,Seattle,WA,2000,214,0,14,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716857,-122.312065,1,1,147500,98125,1496,54301,6,688,10890,0.45350135,12034 15th Ave NE UNIT 303,150K,10/29/2013,Seattle,WA,2000,214,0,14,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716857,-122.312065,1,1,147500,98125,1496,54301,6,688,10890,0.45350135,12034 15th Ave NE UNIT 303,150K,10/29/2013,Seattle,WA,2000,214,0,14,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716857,-122.312065,1,1,147500,98125,1496,54301,6,688,10890,0.45350135,12034 15th Ave NE UNIT 303,150K,10/29/2013,Seattle,WA,2000,214,0,14,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716857,-122.312065,1,1,147500,98125,1496,54301,6,688,10890,0.45350135,12034 15th Ave NE UNIT 303,150K,10/29/2013,Seattle,WA,2000,214,0,14,0,Inf,1,14,5,37.7,34994,43.87,2064
47.716857,-122.312065,1,1,147500,98125,1496,54301,6,688,10890,0.45350135,12034 15th Ave NE UNIT 303,150K,10/29/2013,Seattle,WA,2000,214,0,14,0,Inf,1,14,5,37.7,34994,43.87,2064
